pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
6.52,0,3.18,9665,10145,9985,10086,10617,10483,10230,6,-355,27
4.28,0,4.52,9664,10146,9984,10087,10619,10483,10236,6,-354,23
2.68,0,7.27,9665,10146,9987,10089,10618,10484,10240,2,-353,20
4.07,0,9.73,9665,10144,9989,10087,10618,10485,10238,-4,-351,18
4.29,0,12.48,9665,10142,9988,10087,10615,10485,10233,-10,-351,20
1.98,0,14.11,9665,10141,9990,10085,10615,10485,10228,-14,-351,23
0.97,0,14,9665,10140,9989,10086,10614,10486,10229,-22,-350,25
2.39,0,11.47,9665,10139,9992,10085,10613,10486,10230,-28,-348,24
4.66,0,8.9,9664,10140,9989,10085,10614,10486,10229,-27,-348,24
5.52,0,6.69,9665,10141,9990,10086,10615,10485,10231,-22,-349,23
6.9,0,5.13,9665,10142,9989,10086,10616,10485,10233,-16,-351,23
9.77,0,6.65,9665,10144,9986,10086,10617,10484,10230,-9,-352,22
11.75,0,9.32,9663,10143,9985,10085,10616,10483,10225,-4,-353,24
11.22,0,11.75,9664,10142,9985,10083,10614,10481,10220,-2,-354,29
11.11,0,13.37,9665,10141,9985,10083,10614,10481,10216,-4,-355,32
10.97,0,11.02,9663,10140,9984,10082,10613,10481,10214,-7,-355,35
10.82,0,8.51,9664,10141,9983,10083,10614,10481,10215,-8,-355,36
10.76,0,8.05,9662,10142,9983,10084,10614,10481,10216,-6,-355,35
11.21,0,8.25,9662,10143,9984,10084,10615,10481,10218,-3,-355,33
8.99,0,9.8,9664,10142,9983,10084,10614,10481,10218,-1,-355,33
7.73,0,11.29,9661,10142,9985,10083,10614,10482,10218,-2,-355,32
7.42,0,9.54,9664,10141,9986,10083,10614,10482,10220,-7,-354,32
7.52,0,7.21,9664,10142,9985,10084,10614,10483,10222,-10,-353,31
7.37,0,7.76,9664,10142,9983,10085,10615,10482,10223,-8,-354,29
7.23,0,7.81,9664,10143,9985,10085,10615,10482,10225,-6,-354,27
9.4,0,8.51,9664,10142,9986,10085,10615,10483,10225,-6,-353,27
12.25,0,10.81,9664,10142,9985,10082,10615,10482,10221,-6,-354,28
12.64,0,11.57,9664,10142,9984,10083,10614,10481,10214,-4,-355,32
12.63,0,11.2,9664,10141,9983,10082,10613,10480,10211,-4,-356,36
12.68,0,11.92,9661,10141,9982,10082,10613,10480,10211,-4,-357,37
12.69,0,12.07,9662,10140,9982,10082,10613,10480,10209,-4,-357,38
10.57,0,10.38,9662,10140,9983,10082,10612,10480,10209,-5,-357,39
8.65,0,7.92,9663,10141,9984,10082,10613,10480,10214,-6,-355,38
9.04,0,5.79,9664,10141,9984,10083,10615,10481,10219,-6,-354,34
9.09,0,4.35,9664,10144,9984,10085,10615,10481,10223,-3,-354,31
8.42,0,5.29,9664,10145,9984,10085,10617,10481,10225,3,-355,28
8.96,0,8.05,9664,10144,9985,10085,10616,10482,10225,3,-354,27
12.4,0,10.96,9664,10143,9984,10084,10615,10481,10220,2,-354,27
13.96,0,12.27,9664,10141,9984,10082,10614,10480,10213,0,-355,32
