pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
5.6,0.3,7.91,0,0,0,0,0,0,0,-9,-366,17
5.69,0.25,7.87,0,0,0,0,0,0,0,-9,-366,16
5.79,0.29,7.95,0,0,0,0,0,0,0,-9,-366,17
5.8,0.29,7.96,0,0,0,0,0,0,0,-9,-366,17
5.89,0.29,7.92,0,0,0,0,0,0,0,-9,-366,17
5.94,0.34,7.92,0,0,0,0,0,0,0,-9,-366,17
5.9,0.3,7.96,0,0,0,0,0,0,0,-9,-366,17
6.09,0.34,7.92,0,0,0,0,0,0,0,-9,-366,17
6.18,0.3,7.92,0,0,0,0,0,0,0,-9,-366,17
6.24,0.34,7.92,0,0,0,0,0,0,0,-8,-366,18
6.33,0.3,7.87,0,0,0,0,0,0,0,-8,-366,18
6.43,0.34,7.95,0,0,0,0,0,0,0,-8,-366,18
6.44,0.34,7.92,0,0,0,0,0,0,0,-8,-366,18
6.48,0.3,7.92,0,0,0,0,0,0,0,-8,-366,18
6.44,0.3,7.92,0,0,0,0,0,0,0,-8,-366,18
6.44,0.3,7.87,0,0,0,0,0,0,0,-8,-366,18
6.39,0.34,7.87,0,0,0,0,0,0,0,-8,-366,19
6.39,0.35,7.87,0,0,0,0,0,0,0,-8,-366,19
6.39,0.34,7.95,0,0,0,0,0,0,0,-9,-366,19
6.35,0.34,7.92,0,0,0,0,0,0,0,-8,-366,19
6.39,0.34,7.96,0,0,0,0,0,0,0,-7,-366,19
6.35,0.34,7.96,0,0,0,0,0,0,0,-7,-366,19
6.39,0.34,7.92,0,0,0,0,0,0,0,-7,-366,19
6.39,0.3,7.92,0,0,0,0,0,0,0,-7,-366,19
6.44,0.34,7.92,0,0,0,0,0,0,0,-7,-366,19
6.44,0.34,7.92,0,0,0,0,0,0,0,-7,-366,19
6.44,0.34,7.92,0,0,0,0,0,0,0,-7,-366,20
6.54,0.34,7.92,0,0,0,0,0,0,0,-7,-366,19
6.63,0.39,7.92,0,0,0,0,0,0,0,-7,-366,20
6.64,0.35,7.87,0,0,0,0,0,0,0,-7,-366,20
6.68,0.34,7.91,0,0,0,0,0,0,0,-7,-366,20
6.73,0.34,7.91,0,0,0,0,0,0,0,-7,-366,20
6.82,0.34,7.91,0,0,0,0,0,0,0,-7,-366,20
6.88,0.34,7.92,0,0,0,0,0,0,0,-7,-366,20
6.88,0.39,7.92,0,0,0,0,0,0,0,-7,-366,20
6.93,0.35,7.96,0,0,0,0,0,0,0,-6,-366,21
6.98,0.34,7.92,0,0,0,0,0,0,0,-6,-366,21
7.08,0.34,7.92,0,0,0,0,0,0,0,-6,-366,20
7.17,0.34,7.92,0,0,0,0,0,0,0,-6,-366,20
7.22,0.39,7.96,0,0,0,0,0,0,0,-6,-366,22
7.23,0.35,7.96,0,0,0,0,0,0,0,-6,-366,22
7.32,0.34,7.96,0,0,0,0,0,0,0,-6,-366,22
7.32,0.34,7.92,0,0,0,0,0,0,0,-6,-366,22
7.37,0.39,7.92,0,0,0,0,0,0,0,-6,-366,22
7.42,0.39,7.92,0,0,0,0,0,0,0,-5,-366,21
7.51,0.39,7.96,0,0,0,0,0,0,0,-5,-366,21
7.57,0.39,7.92,0,0,0,0,0,0,0,-5,-366,21
7.62,0.39,7.92,0,0,0,0,0,0,0,-5,-366,21
7.75,0.39,7.96,0,0,0,0,0,0,0,-5,-366,21
7.9,0.39,7.92,0,0,0,0,0,0,0,-5,-366,22
7.96,0.35,7.92,0,0,0,0,0,0,0,-5,-366,23
8.01,0.34,7.92,0,0,0,0,0,0,0,-5,-366,23
8.06,0.39,7.96,0,0,0,0,0,0,0,-5,-366,23
8.06,0.35,7.92,0,0,0,0,0,0,0,-5,-366,23
8.11,0.34,7.92,0,0,0,0,0,0,0,-5,-366,22
8.16,0.39,7.96,0,0,0,0,0,0,0,-5,-366,22
8.17,0.39,7.92,0,0,0,0,0,0,0,-4,-366,23
8.26,0.39,7.96,0,0,0,0,0,0,0,-4,-366,23
8.35,0.39,7.96,0,0,0,0,0,0,0,-4,-366,24
8.45,0.39,7.96,0,0,0,0,0,0,0,-4,-366,23
8.54,0.39,7.92,0,0,0,0,0,0,0,-4,-366,23
8.64,0.39,7.92,0,0,0,0,0,0,0,-4,-366,23
