pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
17.27,8.36,12.33,10659,10157,9910,10065,10597,10247,10131,-20.0,-380.0,-16.0
17.21,8.31,11.94,10659,10157,9910,10065,10597,10246,10130,-19.0,-380.0,-16.0
17.16,8.31,11.50,10659,10158,9910,10065,10597,10246,10131,-19.0,-380.0,-17.0
17.16,8.31,11.24,10660,10157,9909,10065,10597,10246,10131,-19.0,-380.0,-17.0
17.11,8.22,10.90,10658,10158,9911,10065,10597,10246,10132,-18.0,-380.0,-17.0
17.11,8.21,10.56,10659,10157,9909,10065,10597,10246,10132,-17.0,-380.0,-18.0
17.11,8.25,10.17,10658,10158,9909,10065,10596,10245,10132,-17.0,-380.0,-18.0
17.11,8.21,9.95,10659,10157,9909,10064,10597,10245,10133,-17.0,-380.0,-18.0
17.15,8.25,9.67,10658,10158,9910,10065,10597,10246,10134,-16.0,-380.0,-18.0
17.11,8.26,9.33,10658,10157,9909,10065,10597,10246,10133,-15.0,-380.0,-19.0
17.20,8.30,9.03,10656,10158,9908,10065,10598,10245,10134,-15.0,-380.0,-19.0
17.16,8.40,8.82,10657,10157,9908,10065,10597,10245,10136,-14.0,-380.0,-20.0
17.20,8.36,8.58,10658,10159,9908,10065,10597,10246,10136,-14.0,-381.0,-20.0
17.21,8.45,8.27,10657,10158,9908,10065,10597,10245,10136,-13.0,-381.0,-20.0
17.16,8.46,8.08,10657,10158,9909,10065,10596,10246,10136,-13.0,-381.0,-20.0
17.11,8.46,7.93,10657,10158,9906,10066,10597,10246,10137,-12.0,-380.0,-21.0
17.02,8.46,7.65,10657,10158,9907,10065,10596,10245,10138,-11.0,-381.0,-21.0
16.97,8.50,7.40,10657,10158,9905,10065,10598,10245,10138,-11.0,-381.0,-21.0
16.87,8.50,7.24,10657,10158,9906,10065,10597,10245,10139,-10.0,-380.0,-22.0
16.86,8.55,7.10,10657,10158,9907,10065,10596,10245,10138,-9.0,-381.0,-22.0
16.82,8.51,6.90,10657,10158,9906,10065,10597,10244,10139,-9.0,-381.0,-22.0
16.77,8.55,6.62,10656,10158,9907,10065,10597,10245,10139,-8.0,-381.0,-23.0
16.72,8.55,6.46,10656,10159,9906,10066,10597,10245,10139,-7.0,-381.0,-22.0
16.72,8.60,6.26,10656,10159,9907,10065,10597,10245,10140,-7.0,-381.0,-22.0
16.63,8.56,6.07,10657,10159,9905,10065,10597,10245,10141,-6.0,-381.0,-23.0
16.62,8.64,5.87,10656,10158,9905,10065,10597,10246,10141,-5.0,-381.0,-23.0
16.62,8.65,5.68,10656,10158,9906,10066,10596,10245,10141,-5.0,-381.0,-23.0
16.57,8.70,5.48,10656,10160,9906,10067,10597,10245,10142,-4.0,-381.0,-23.0
16.48,8.70,5.24,10656,10160,9906,10066,10596,10245,10143,-3.0,-381.0,-23.0
16.47,8.66,4.99,10656,10159,9906,10066,10597,10245,10142,-2.0,-381.0,-24.0
16.43,8.70,4.84,10656,10160,9906,10066,10596,10244,10143,-2.0,-381.0,-24.0
16.42,8.75,4.64,10656,10160,9907,10066,10596,10245,10144,-1.0,-381.0,-24.0
16.38,8.79,4.45,10656,10160,9905,10066,10596,10245,10144,-1.0,-381.0,-24.0
16.37,8.80,4.18,10656,10160,9904,10067,10596,10244,10144,0.0,-381.0,-25.0
16.33,9.07,4.05,10655,10159,9905,10066,10596,10244,10145,1.0,-381.0,-25.0
16.32,9.49,3.90,10656,10160,9905,10066,10596,10245,10145,1.0,-381.0,-25.0
16.23,9.75,3.66,10656,10160,9905,10067,10596,10245,10144,2.0,-381.0,-25.0
16.27,10.13,3.51,10656,10160,9903,10068,10596,10246,10145,3.0,-381.0,-25.0
16.23,10.44,3.27,10656,10160,9905,10066,10596,10245,10147,3.0,-381.0,-25.0
16.18,10.78,3.07,10655,10160,9903,10068,10595,10245,10146,4.0,-381.0,-25.0
16.13,11.08,2.83,10656,10160,9905,10067,10596,10245,10145,5.0,-381.0,-25.0
16.13,11.37,2.63,10655,10161,9904,10067,10595,10245,10146,6.0,-381.0,-26.0
16.17,11.71,2.43,10655,10160,9905,10067,10596,10245,10148,7.0,-380.0,-26.0
16.13,11.92,2.10,10655,10160,9904,10067,10596,10244,10147,8.0,-380.0,-25.0
16.08,12.17,1.85,10655,10161,9902,10067,10596,10245,10147,9.0,-381.0,-25.0
16.03,12.45,1.64,10655,10161,9903,10066,10596,10244,10147,9.0,-380.0,-25.0
16.07,12.71,1.49,10655,10161,9905,10065,10595,10245,10148,10.0,-380.0,-25.0
16.03,12.91,1.21,10655,10161,9902,10067,10596,10245,10148,11.0,-380.0,-25.0
16.03,13.15,1.09,10655,10161,9902,10067,10595,10245,10148,13.0,-380.0,-25.0
16.03,13.44,0.86,10655,10162,9902,10067,10595,10244,10148,13.0,-380.0,-25.0
16.03,13.69,0.71,10655,10161,9903,10067,10595,10245,10148,15.0,-380.0,-24.0
15.94,13.89,0.47,10654,10162,9902,10067,10595,10245,10147,15.0,-380.0,-24.0
15.97,14.13,0.31,10654,10162,9901,10067,10595,10245,10149,16.0,-380.0,-24.0
15.92,14.45,0.10,10654,10161,9902,10067,10595,10244,10149,17.0,-380.0,-24.0
15.93,14.63,0.14,10654,10163,9901,10067,10596,10244,10149,19.0,-380.0,-24.0
15.88,14.87,0.28,10654,10161,9901,10067,10595,10245,10148,19.0,-380.0,-23.0
15.92,15.07,0.47,10654,10162,9901,10066,10595,10245,10148,21.0,-380.0,-23.0
15.88,15.40,0.58,10654,10162,9900,10067,10596,10245,10149,21.0,-380.0,-23.0
15.88,15.57,0.72,10653,10162,9899,10066,10596,10245,10149,22.0,-380.0,-23.0
15.84,15.80,0.87,10654,10162,9900,10066,10595,10245,10148,23.0,-380.0,-23.0
15.83,16.05,1.06,10653,10162,9899,10067,10596,10245,10149,24.0,-380.0,-22.0
15.79,16.34,1.30,10653,10163,9900,10066,10595,10245,10147,25.0,-380.0,-22.0
15.78,16.46,1.59,10653,10163,9900,10067,10595,10245,10147,26.0,-380.0,-22.0
15.83,16.69,1.88,10653,10163,9899,10066,10595,10245,10147,27.0,-380.0,-21.0
15.83,16.93,2.18,10652,10163,9898,10066,10596,10244,10147,27.0,-380.0,-21.0
15.79,17.14,2.43,10653,10163,9898,10065,10595,10245,10146,28.0,-380.0,-21.0
15.78,17.38,2.72,10652,10162,9897,10065,10595,10245,10145,29.0,-380.0,-20.0
15.83,17.62,3.02,10652,10163,9897,10065,10595,10244,10146,29.0,-380.0,-20.0
15.83,17.87,3.31,10652,10163,9897,10065,10595,10245,10145,30.0,-380.0,-19.0
15.83,18.07,3.52,10652,10162,9897,10066,10595,10245,10144,30.0,-380.0,-19.0
15.83,18.31,3.85,10652,10163,9897,10065,10595,10245,10145,31.0,-380.0,-18.0
15.92,18.56,4.10,10652,10161,9897,10064,10595,10245,10144,31.0,-380.0,-18.0
15.93,18.27,4.35,10651,10162,9897,10064,10595,10245,10142,31.0,-380.0,-17.0
15.93,18.14,4.57,10650,10163,9897,10065,10595,10245,10142,32.0,-380.0,-16.0
15.97,18.49,4.84,10650,10162,9896,10063,10596,10245,10142,32.0,-380.0,-16.0
15.98,18.22,5.09,10650,10162,9896,10063,10595,10245,10141,33.0,-380.0,-15.0
15.98,18.15,5.24,10650,10162,9896,10064,10595,10246,10140,33.0,-380.0,-15.0
16.02,18.41,5.44,10650,10162,9896,10063,10595,10246,10139,33.0,-380.0,-15.0
16.07,18.39,5.72,10650,10162,9895,10063,10595,10246,10140,33.0,-380.0,-14.0
16.03,18.25,5.93,10650,10161,9895,10063,10595,10246,10138,33.0,-380.0,-14.0
16.12,18.11,5.99,10649,10162,9895,10063,10596,10245,10139,33.0,-381.0,-13.0
16.08,18.00,6.35,10650,10161,9895,10061,10595,10245,10139,33.0,-380.0,-13.0
16.03,17.95,6.56,10650,10161,9895,10062,10596,10246,10138,33.0,-381.0,-12.0
16.03,17.90,6.76,10649,10161,9894,10061,10596,10245,10137,33.0,-381.0,-12.0
16.03,17.85,6.87,10649,10160,9894,10061,10596,10245,10136,33.0,-381.0,-12.0
15.98,17.85,7.10,10650,10160,9894,10062,10596,10246,10135,33.0,-381.0,-12.0
16.02,17.85,7.35,10648,10160,9893,10062,10596,10245,10136,33.0,-381.0,-11.0
15.98,17.85,7.50,10649,10160,9894,10061,10596,10245,10135,33.0,-381.0,-11.0
15.93,17.85,7.61,10648,10160,9895,10061,10596,10246,10134,33.0,-381.0,-10.0
15.97,17.85,7.88,10649,10161,9894,10061,10596,10246,10134,33.0,-381.0,-10.0
15.98,17.85,8.09,10648,10161,9893,10060,10596,10245,10134,33.0,-381.0,-10.0
15.98,17.85,8.24,10648,10160,9893,10060,10596,10245,10133,33.0,-381.0,-10.0
15.93,17.89,8.39,10648,10161,9894,10060,10595,10246,10133,32.0,-381.0,-9.0
15.98,17.94,8.70,10649,10160,9893,10060,10596,10246,10133,32.0,-381.0,-9.0
15.98,17.90,8.92,10648,10160,9894,10060,10595,10246,10133,32.0,-382.0,-8.0
15.93,17.94,9.03,10648,10160,9893,10059,10597,10246,10132,31.0,-381.0,-8.0
15.66,17.99,9.22,10648,10160,9894,10060,10596,10245,10133,31.0,-382.0,-8.0
15.37,17.99,9.51,10647,10159,9893,10060,10596,10246,10131,31.0,-382.0,-8.0
15.16,17.99,9.67,10647,10160,9893,10060,10597,10247,10132,31.0,-382.0,-7.0
14.97,18.08,9.77,10647,10159,9894,10059,10597,10247,10131,30.0,-382.0,-7.0
14.68,18.09,10.00,10646,10157,9892,10059,10597,10247,10131,30.0,-382.0,-7.0
14.48,18.09,10.20,10646,10159,9893,10059,10596,10247,10130,30.0,-382.0,-6.0
14.28,18.09,10.40,10646,10157,9891,10058,10596,10247,10130,29.0,-382.0,-6.0
14.13,18.05,10.55,10645,10159,9892,10058,10596,10247,10129,29.0,-382.0,-6.0
