pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
9.53,0,0.25,10698,10152,9973,10092,10625,10489,10266,18,-354,15
9.58,0,0.25,10698,10152,9974,10092,10625,10489,10264,18,-354,15
9.63,0,0.25,10697,10152,9973,10091,10625,10490,10265,18,-354,15
9.68,0,0.25,10697,10152,9971,10093,10624,10490,10265,19,-354,16
9.73,0,0.25,10698,10152,9973,10092,10625,10488,10265,18,-354,16
9.78,0,0.25,10697,10152,9972,10091,10626,10489,10265,18,-354,15
9.83,0,0.25,10698,10152,9971,10091,10625,10489,10264,19,-354,15
9.97,0,0.25,10697,10152,9972,10091,10625,10488,10265,18,-354,16
10.11,0,0.25,10697,10152,9973,10092,10625,10488,10265,18,-354,16
10.17,0,0.25,10697,10152,9972,10093,10625,10489,10263,18,-354,17
10.26,0,0.25,10697,10152,9972,10092,10626,10489,10265,18,-354,16
10.27,0,0.25,10698,10152,9971,10091,10626,10489,10264,18,-354,16
10.27,0,0.25,10697,10151,9972,10092,10625,10489,10264,19,-354,17
10.27,0,0.29,10697,10153,9972,10091,10625,10489,10263,19,-354,16
10.36,0,0.25,10697,10151,9970,10091,10625,10489,10264,19,-354,17
10.37,0,0.25,10697,10153,9973,10092,10625,10489,10262,19,-354,17
10.37,0,0.25,10697,10152,9972,10091,10626,10488,10262,19,-354,16
10.55,0,0.25,10698,10152,9972,10091,10625,10488,10263,19,-354,17
10.61,0,0.25,10697,10152,9972,10091,10625,10488,10262,19,-354,16
10.75,0,0.25,10697,10152,9972,10091,10625,10488,10261,20,-355,18
10.85,0,0.29,10697,10152,9972,10091,10624,10489,10261,19,-355,18
10.91,0,0.21,10697,10151,9972,10090,10625,10489,10260,20,-355,17
11,0,0.24,10698,10152,9972,10090,10625,10489,10260,20,-355,18
11.01,0,0.25,10697,10153,9971,10091,10625,10488,10258,20,-355,17
11.01,0,0.29,10697,10152,9972,10091,10624,10488,10257,20,-355,17
10.92,0,0.29,10697,10152,9970,10090,10625,10489,10256,20,-355,18
10.91,0,0.29,10696,10152,9972,10091,10625,10488,10255,20,-355,18
10.96,0,0.25,10697,10152,9969,10091,10625,10488,10255,20,-355,18
10.96,0,0.29,10697,10152,9971,10091,10625,10488,10255,21,-355,19
11.05,0,0.25,10698,10152,9972,10091,10625,10489,10255,21,-355,18
11.06,0,0.29,10697,10152,9971,10090,10625,10487,10255,21,-355,19
11.06,0,0.29,10697,10153,9971,10090,10625,10489,10255,21,-355,19
11.15,0,0.25,10696,10152,9972,10091,10624,10488,10254,22,-355,18
11.16,0,0.29,10697,10152,9971,10091,10625,10487,10254,21,-355,18
11.16,0,0.25,10697,10153,9971,10091,10625,10488,10253,21,-355,18
11.25,0,0.29,10697,10152,9971,10091,10625,10488,10254,21,-355,19
11.31,0,0.25,10697,10152,9971,10090,10625,10488,10253,22,-355,19
11.4,0,0.29,10697,10152,9970,10091,10625,10489,10253,22,-355,18
11.49,0,0.25,10697,10153,9971,10091,10625,10488,10254,22,-355,19
11.64,0,0.29,10697,10152,9970,10090,10625,10488,10253,22,-355,20
11.74,0,0.29,10697,10152,9971,10090,10625,10487,10253,22,-355,20
11.79,0,0.29,10697,10152,9971,10090,10624,10488,10253,23,-355,20
11.84,0,0.29,10697,10152,9971,10090,10625,10489,10252,23,-355,20
11.94,0,0.29,10697,10152,9970,10090,10625,10488,10252,22,-355,19
11.99,0,0.29,10697,10150,9970,10091,10625,10488,10251,23,-355,20
11.99,0,0.29,10697,10151,9970,10090,10625,10487,10252,23,-355,20
11.95,0,0.29,10697,10153,9970,10090,10625,10488,10251,23,-355,20
11.95,0,0.29,10696,10152,9971,10090,10625,10488,10251,23,-355,19
11.99,0,0.29,10696,10152,9971,10090,10625,10489,10251,23,-356,20
12.04,0,0.29,10697,10152,9970,10090,10625,10487,10251,24,-356,20
12.04,0,0.29,10697,10151,9970,10090,10625,10487,10250,23,-356,21
12.13,0,0.29,10696,10152,9969,10090,10625,10488,10250,23,-356,21
12.14,0,0.29,10697,10152,9971,10090,10625,10488,10251,23,-356,21
12.14,0,0.29,10697,10152,9970,10091,10625,10487,10251,24,-356,21
12.14,0,0.29,10697,10152,9970,10090,10625,10488,10250,23,-356,21
12.23,0,0.29,10697,10152,9970,10090,10625,10488,10250,23,-356,21
12.2,0,0.34,10697,10152,9970,10090,10624,10487,10250,23,-356,21
12.24,0,0.3,10697,10152,9970,10090,10625,10488,10249,23,-356,20
12.42,0,0.3,10697,10152,9970,10090,10624,10488,10249,24,-356,20
12.52,0,0.3,10697,10151,9970,10090,10625,10488,10249,24,-356,21
12.71,0,0.34,10697,10153,9970,10090,10625,10487,10249,24,-356,21
12.73,0,0.34,10697,10152,9970,10090,10625,10487,10249,25,-356,21
12.82,0,0.34,10696,10152,9970,10090,10625,10487,10249,25,-356,21
12.87,0,0.3,10696,10152,9970,10090,10625,10487,10249,24,-356,21
12.88,0,0.3,10697,10152,9970,10090,10625,10487,10248,25,-356,22
